Seller_ID,Name,City,Locality,Latitude,Longitude,Product,Price_per_kg,Rating,Stock_quantity,Verified,Cluster,Email,Mobile
SELL2727,Kiran Kamble,Nagpur,Dharampeth,21.1458,79.0882,Potatoes,50.57,4.6,188,Yes,0,kiran.kamble98@yahoo.in,8251430274
SELL2728,Rajesh Kulkarni,Guwahati,Dispur,26.1445,91.7362,Garlic,23.7,3.6,368,No,3,rajesh.kulkarni74@gmail.com,7882437031
SELL2729,Vijay Deshmukh,Chandigarh,Sector 17,30.741,76.7682,Garlic,21.29,3.8,242,No,1,vijay.deshmukh29@yahoo.in,9531301046
SELL2730,Ramesh Sawant,Indore,Vijay Nagar,22.75,75.892,Ginger,37.36,3.6,198,Yes,0,ramesh.sawant87@outlook.com,9386567535
SELL2731,Vijay More,Jaipur,Malviya Nagar,26.85,75.815,Tomatoes,47.12,3.5,216,Yes,1,vijay.more15@yahoo.in,9715393159
SELL2732,Ashok Gaikwad,Shimla,Mall Road,31.1048,77.1734,Potatoes,15.37,3.7,332,Yes,1,ashok.gaikwad27@gmail.com,7524040453
SELL2733,Santosh Pawar,Surat,Adajan,21.1702,72.8311,Green Chillies,53.2,3.6,85,Yes,2,santosh.pawar93@outlook.com,9878572559
SELL2734,Ajay Patil,Lucknow,Hazratganj,26.8505,80.9467,Potatoes,27.91,4.8,423,No,1,ajay.patil52@outlook.com,9774847188
SELL2735,Anil Sharma,Guwahati,Dispur,26.1445,91.7362,Potatoes,53.84,3.6,419,Yes,3,anil.sharma62@outlook.com,9178794822
SELL2736,Ganesh Jadhav,Patna,Boring Road,25.6127,85.1582,Tomatoes,44.22,3.2,28,Yes,3,ganesh.jadhav67@outlook.com,9456543861
SELL2737,Mahesh Sawant,Nagpur,Dharampeth,21.1458,79.0882,Garlic,33.81,3.3,203,No,0,mahesh.sawant17@outlook.com,7292884987
SELL2738,Mahesh Joshi,Lucknow,Hazratganj,26.8505,80.9467,Tomatoes,54.16,3.1,390,No,1,mahesh.joshi62@gmail.com,7949277716
SELL2739,Ganesh Bhosale,Guwahati,Dispur,26.1445,91.7362,Potatoes,22.49,2.6,456,Yes,3,ganesh.bhosale16@outlook.com,9273129673
SELL2740,Nitin Rane,Ranchi,Lalpur,23.3619,85.338,Ginger,50.14,3.3,479,No,3,nitin.rane28@gmail.com,7852192049
SELL2741,Deepak Sharma,Jaipur,Malviya Nagar,26.85,75.815,Ginger,39.46,3.8,30,Yes,1,deepak.sharma73@outlook.com,9243233975
SELL2742,Rajesh Rane,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,29.6,5.0,54,No,3,rajesh.rane38@outlook.com,9212805025
SELL2743,Dinesh Chavan,Bhopal,TT Nagar,23.2333,77.4333,Green Chillies,57.3,4.9,281,No,0,dinesh.chavan25@outlook.com,7485031397
SELL2744,Amit Chavan,Guwahati,Dispur,26.1445,91.7362,Ginger,42.18,3.3,78,Yes,3,amit.chavan79@gmail.com,7571469088
SELL2745,Suresh Gaikwad,Chennai,T. Nagar,13.0418,80.2332,Onions,44.37,4.1,312,Yes,4,suresh.gaikwad29@outlook.com,9407773308
SELL2746,Anil Thakur,Surat,Adajan,21.1702,72.8311,Garlic,43.63,3.9,480,Yes,2,anil.thakur57@outlook.com,7370774900
SELL2747,Sunil Deshmukh,Delhi,Karol Bagh,28.6518,77.1905,Tomatoes,19.33,3.3,124,Yes,1,sunil.deshmukh78@outlook.com,8501318455
SELL2748,Vijay Yadav,Indore,Vijay Nagar,22.75,75.892,Ginger,57.61,3.0,129,No,0,vijay.yadav34@yahoo.in,8915830951
SELL2749,Ramesh Shinde,Nagpur,Dharampeth,21.1458,79.0882,Tomatoes,37.13,3.9,0,No,0,ramesh.shinde94@gmail.com,9610617031
SELL2750,Prakash Chavan,Chennai,T. Nagar,13.0418,80.2332,Potatoes,45.45,3.5,124,Yes,4,prakash.chavan19@yahoo.in,7427253338
SELL2751,Ashok More,Jaipur,Malviya Nagar,26.85,75.815,Onions,45.58,4.4,127,No,1,ashok.more49@outlook.com,7507924574
SELL2752,Ramesh More,Shimla,Mall Road,31.1048,77.1734,Green Chillies,55.63,4.6,81,Yes,1,ramesh.more33@outlook.com,9290374655
SELL2753,Ramesh Gaikwad,Indore,Vijay Nagar,22.75,75.892,Ginger,24.83,4.9,161,Yes,0,ramesh.gaikwad67@gmail.com,7306638951
SELL2754,Suresh Deshmukh,Patna,Boring Road,25.6127,85.1582,Garlic,29.57,3.3,38,Yes,3,suresh.deshmukh49@yahoo.in,7379084755
SELL2755,Ganesh Sharma,Patna,Boring Road,25.6127,85.1582,Garlic,47.39,5.0,179,Yes,3,ganesh.sharma75@yahoo.in,9994842262
SELL2756,Kiran Gaikwad,Indore,Vijay Nagar,22.75,75.892,Tomatoes,47.91,3.5,430,Yes,0,kiran.gaikwad48@yahoo.in,7352985595
SELL2757,Sunil Kamble,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,24.53,3.6,490,No,3,sunil.kamble89@outlook.com,9184910668
SELL2758,Anil Gaikwad,Surat,Adajan,21.1702,72.8311,Onions,54.77,3.2,208,No,2,anil.gaikwad85@outlook.com,8359499348
SELL2759,Ajay Kamble,Shimla,Mall Road,31.1048,77.1734,Green Chillies,14.6,2.8,368,Yes,1,ajay.kamble59@outlook.com,9910802835
SELL2760,Vijay Thakur,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,45.05,5.0,444,Yes,4,vijay.thakur20@gmail.com,7529871250
SELL2761,Kiran Jadhav,Nagpur,Dharampeth,21.1458,79.0882,Garlic,33.28,3.0,179,Yes,0,kiran.jadhav25@gmail.com,9756734078
SELL2762,Santosh Salunkhe,Indore,Vijay Nagar,22.75,75.892,Green Chillies,45.55,3.6,303,No,0,santosh.salunkhe69@yahoo.in,7971789911
SELL2763,Shivam Patil,Chandigarh,Sector 17,30.741,76.7682,Ginger,50.74,2.9,13,No,1,shivam.patil75@gmail.com,7211001067
SELL2764,Suresh Shinde,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Tomatoes,29.7,2.7,67,Yes,4,suresh.shinde76@yahoo.in,7404264392
SELL2765,Mahesh Rane,Jaipur,Malviya Nagar,26.85,75.815,Onions,21.53,4.5,295,No,1,mahesh.rane37@gmail.com,7920652921
SELL2766,Ashok Shinde,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,29.8,4.4,217,No,2,ashok.shinde28@yahoo.in,9323057619
SELL2767,Ajay Shinde,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,20.36,3.3,24,No,2,ajay.shinde86@yahoo.in,9134782668
SELL2768,Ramesh Rane,Hyderabad,Gachibowli,17.4448,78.3498,Onions,54.33,3.1,41,Yes,0,ramesh.rane73@yahoo.in,8507088211
SELL2769,Ganesh Kamble,Lucknow,Hazratganj,26.8505,80.9467,Onions,41.94,4.4,249,No,1,ganesh.kamble53@outlook.com,8661615731
SELL2770,Mahesh Chavan,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Onions,54.51,3.7,203,Yes,4,mahesh.chavan72@gmail.com,8709399291
SELL2771,Arvind Naik,Mumbai,Andheri,19.1197,72.8468,Tomatoes,18.91,3.9,219,Yes,2,arvind.naik77@gmail.com,7576131153
SELL2772,Ramesh Naik,Ahmedabad,Navrangpura,23.0415,72.56,Garlic,40.23,2.9,62,No,2,ramesh.naik19@gmail.com,7551511611
SELL2773,Shivam Joshi,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,35.41,4.3,452,Yes,4,shivam.joshi52@gmail.com,9952327293
SELL2774,Ravi Jadhav,Indore,Vijay Nagar,22.75,75.892,Tomatoes,57.29,2.8,26,No,0,ravi.jadhav12@outlook.com,9420285410
SELL2775,Ravi Naik,Chennai,T. Nagar,13.0418,80.2332,Potatoes,48.51,2.9,427,No,4,ravi.naik97@yahoo.in,9987037607
SELL2776,Santosh Salunkhe,Shimla,Mall Road,31.1048,77.1734,Onions,46.54,2.6,95,No,1,santosh.salunkhe16@gmail.com,9325790336
SELL2777,Ganesh Joshi,Jaipur,Malviya Nagar,26.85,75.815,Tomatoes,12.52,3.6,251,Yes,1,ganesh.joshi45@outlook.com,7351282123
SELL2778,Ramesh Joshi,Delhi,Karol Bagh,28.6518,77.1905,Garlic,19.2,3.6,411,No,1,ramesh.joshi85@gmail.com,7209878707
SELL2779,Nitin Kamble,Chandigarh,Sector 17,30.741,76.7682,Potatoes,24.81,4.6,6,No,1,nitin.kamble24@outlook.com,7414724891
SELL2780,Amit More,Ranchi,Lalpur,23.3619,85.338,Tomatoes,26.5,4.9,150,No,3,amit.more55@gmail.com,9457879550
SELL2781,Anil Yadav,Indore,Vijay Nagar,22.75,75.892,Ginger,48.19,3.7,220,Yes,0,anil.yadav84@gmail.com,7157903161
SELL2782,Nitin Kamble,Ahmedabad,Navrangpura,23.0415,72.56,Garlic,29.15,3.4,379,Yes,2,nitin.kamble18@yahoo.in,8314498262
SELL2783,Kiran Kamble,Lucknow,Hazratganj,26.8505,80.9467,Ginger,13.07,4.5,350,Yes,1,kiran.kamble82@gmail.com,8499651121
SELL2784,Arvind Rane,Kolkata,Salt Lake,22.5867,88.4173,Potatoes,24.12,3.7,152,Yes,3,arvind.rane95@gmail.com,7823787816
SELL2785,Suresh Kulkarni,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,30.68,4.0,490,No,2,suresh.kulkarni23@gmail.com,8921823257
SELL2786,Santosh Rane,Jaipur,Malviya Nagar,26.85,75.815,Onions,25.47,3.5,335,Yes,1,santosh.rane38@yahoo.in,7924378421
SELL2787,Ajay Salunkhe,Indore,Vijay Nagar,22.75,75.892,Potatoes,33.9,3.3,100,No,0,ajay.salunkhe72@gmail.com,9889928004
SELL2788,Dinesh Kulkarni,Ranchi,Lalpur,23.3619,85.338,Tomatoes,11.65,3.3,390,Yes,3,dinesh.kulkarni18@gmail.com,7309823602
SELL2789,Arvind Kulkarni,Delhi,Karol Bagh,28.6518,77.1905,Potatoes,36.69,3.4,334,Yes,1,arvind.kulkarni97@outlook.com,9717298120
SELL2790,Vijay Chavan,Chennai,T. Nagar,13.0418,80.2332,Green Chillies,27.44,2.7,83,Yes,4,vijay.chavan51@yahoo.in,8863530743
SELL2791,Ramesh Rathod,Bhopal,TT Nagar,23.2333,77.4333,Garlic,49.69,3.7,242,Yes,0,ramesh.rathod54@outlook.com,8204919097
SELL2792,Ravi Thakur,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Onions,38.77,3.9,275,No,4,ravi.thakur60@gmail.com,9273655119
SELL2793,Santosh Rathod,Jaipur,Malviya Nagar,26.85,75.815,Garlic,34.14,4.1,307,No,1,santosh.rathod52@yahoo.in,8289561079
SELL2794,Nitin Thakur,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,33.64,4.5,319,No,0,nitin.thakur74@gmail.com,8212784734
SELL2795,Shivam Jadhav,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Onions,10.83,3.7,419,No,4,shivam.jadhav49@gmail.com,7331457273
SELL2796,Mahesh Kulkarni,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Garlic,20.96,4.6,168,Yes,4,mahesh.kulkarni45@yahoo.in,8715068663
SELL2797,Mahesh Pawar,Mumbai,Andheri,19.1197,72.8468,Tomatoes,51.64,4.7,376,Yes,2,mahesh.pawar55@yahoo.in,7823933762
SELL2798,Rajesh Shinde,Bhopal,TT Nagar,23.2333,77.4333,Green Chillies,59.59,3.7,411,Yes,0,rajesh.shinde48@outlook.com,8930419200
SELL2799,Kiran Chavan,Bhopal,TT Nagar,23.2333,77.4333,Ginger,14.43,4.8,322,Yes,0,kiran.chavan72@gmail.com,9402681111
SELL2800,Mahesh Sawant,Mumbai,Andheri,19.1197,72.8468,Potatoes,20.28,4.8,158,Yes,2,mahesh.sawant91@yahoo.in,9476995936
SELL2801,Rajesh Thakur,Mumbai,Andheri,19.1197,72.8468,Ginger,54.37,4.0,381,Yes,2,rajesh.thakur32@yahoo.in,8223438262
SELL2802,Ashok Kamble,Surat,Adajan,21.1702,72.8311,Tomatoes,56.47,4.1,138,Yes,2,ashok.kamble15@gmail.com,9169152274
SELL2803,Amit Sawant,Bengaluru,Whitefield,12.9698,77.7499,Onions,24.63,2.6,326,Yes,4,amit.sawant61@outlook.com,7331439572
SELL2804,Prakash Jadhav,Delhi,Karol Bagh,28.6518,77.1905,Garlic,48.11,3.4,230,No,1,prakash.jadhav33@yahoo.in,9368775482
SELL2805,Shivam Sharma,Ranchi,Lalpur,23.3619,85.338,Green Chillies,41.04,2.5,6,Yes,3,shivam.sharma26@outlook.com,9288270704
SELL2806,Suresh Joshi,Patna,Boring Road,25.6127,85.1582,Potatoes,57.76,4.3,122,No,3,suresh.joshi37@outlook.com,7139580928
SELL2807,Ashok Bhosale,Kolkata,Salt Lake,22.5867,88.4173,Ginger,12.62,2.8,413,No,3,ashok.bhosale20@yahoo.in,9846424303
SELL2808,Shivam Shinde,Ranchi,Lalpur,23.3619,85.338,Tomatoes,23.24,4.2,313,Yes,3,shivam.shinde63@outlook.com,7861687026
SELL2809,Sunil More,Delhi,Karol Bagh,28.6518,77.1905,Tomatoes,27.16,4.3,201,Yes,1,sunil.more67@outlook.com,7363622555
SELL2810,Dinesh Rane,Delhi,Karol Bagh,28.6518,77.1905,Onions,47.77,2.7,289,No,1,dinesh.rane56@outlook.com,7208014377
SELL2811,Ravi Naik,Jaipur,Malviya Nagar,26.85,75.815,Potatoes,23.21,3.4,325,Yes,1,ravi.naik43@yahoo.in,7410826497
SELL2812,Kiran Joshi,Lucknow,Hazratganj,26.8505,80.9467,Potatoes,58.28,2.9,104,Yes,1,kiran.joshi17@gmail.com,8734891404
SELL2813,Vijay Gaikwad,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,12.04,3.6,231,No,4,vijay.gaikwad46@gmail.com,7273507811
SELL2814,Sunil Joshi,Kolkata,Salt Lake,22.5867,88.4173,Garlic,28.57,3.0,250,No,3,sunil.joshi47@outlook.com,9986137247
SELL2815,Ramesh Gaikwad,Kolkata,Salt Lake,22.5867,88.4173,Garlic,47.43,2.7,13,Yes,3,ramesh.gaikwad96@yahoo.in,8739592660
SELL2816,Anil Kulkarni,Mumbai,Andheri,19.1197,72.8468,Garlic,16.8,2.8,157,Yes,2,anil.kulkarni45@gmail.com,9349448739
SELL2817,Vijay Sawant,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,52.78,3.1,133,No,2,vijay.sawant54@outlook.com,8796282486
SELL2818,Ajay Shinde,Guwahati,Dispur,26.1445,91.7362,Ginger,11.45,4.9,320,No,3,ajay.shinde69@gmail.com,7629382772
SELL2819,Ajay Salunkhe,Bengaluru,Whitefield,12.9698,77.7499,Onions,44.55,4.5,172,Yes,4,ajay.salunkhe18@outlook.com,9994786884
SELL2820,Rajesh Pawar,Delhi,Karol Bagh,28.6518,77.1905,Ginger,33.86,4.6,348,Yes,1,rajesh.pawar52@yahoo.in,9596497074
SELL2821,Deepak Yadav,Surat,Adajan,21.1702,72.8311,Ginger,26.95,3.9,349,No,2,deepak.yadav68@gmail.com,7670223069
SELL2822,Dinesh Chavan,Hyderabad,Gachibowli,17.4448,78.3498,Tomatoes,29.73,2.8,266,Yes,0,dinesh.chavan99@yahoo.in,8178749823
SELL2823,Ashok Joshi,Lucknow,Hazratganj,26.8505,80.9467,Ginger,49.79,4.1,320,Yes,1,ashok.joshi79@yahoo.in,8217821869
SELL2824,Dinesh Jadhav,Indore,Vijay Nagar,22.75,75.892,Garlic,27.57,3.1,133,Yes,0,dinesh.jadhav65@gmail.com,9533340469
SELL2825,Ashok Naik,Indore,Vijay Nagar,22.75,75.892,Onions,23.34,4.5,187,No,0,ashok.naik55@outlook.com,8745186743
SELL2826,Ajay Rane,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,54.36,3.7,1,Yes,2,ajay.rane29@gmail.com,9692181311
SELL2827,Ashok Deshmukh,Mumbai,Andheri,19.1197,72.8468,Potatoes,36.05,4.4,397,Yes,2,ashok.deshmukh95@gmail.com,7387398110
SELL2828,Rajesh Salunkhe,Guwahati,Dispur,26.1445,91.7362,Green Chillies,32.62,3.9,291,Yes,3,rajesh.salunkhe97@yahoo.in,7905354091
SELL2829,Rajesh Shinde,Lucknow,Hazratganj,26.8505,80.9467,Garlic,41.45,2.9,341,Yes,1,rajesh.shinde94@yahoo.in,9721643412
SELL2830,Mahesh Pawar,Mumbai,Andheri,19.1197,72.8468,Ginger,34.26,2.9,337,Yes,2,mahesh.pawar76@outlook.com,9259484007
SELL2831,Ashok Sharma,Patna,Boring Road,25.6127,85.1582,Potatoes,57.76,2.9,409,No,3,ashok.sharma83@gmail.com,9228188682
SELL2832,Ganesh Deshmukh,Jaipur,Malviya Nagar,26.85,75.815,Onions,17.37,3.0,245,Yes,1,ganesh.deshmukh37@outlook.com,8796083037
SELL2833,Deepak Shinde,Nagpur,Dharampeth,21.1458,79.0882,Ginger,21.84,4.1,390,No,0,deepak.shinde26@gmail.com,7212168247
SELL2834,Shivam Deshmukh,Nagpur,Dharampeth,21.1458,79.0882,Onions,38.59,4.7,177,No,0,shivam.deshmukh25@gmail.com,9157615379
SELL2835,Kiran Salunkhe,Indore,Vijay Nagar,22.75,75.892,Ginger,41.4,4.2,16,No,0,kiran.salunkhe40@outlook.com,7988597666
SELL2836,Ravi More,Bengaluru,Whitefield,12.9698,77.7499,Onions,30.55,3.3,432,No,4,ravi.more77@yahoo.in,7883721617
SELL2837,Anil Joshi,Mumbai,Andheri,19.1197,72.8468,Tomatoes,30.22,4.5,187,No,2,anil.joshi50@outlook.com,8508877011
SELL2838,Ajay Kulkarni,Lucknow,Hazratganj,26.8505,80.9467,Onions,44.29,3.3,45,No,1,ajay.kulkarni95@outlook.com,9416146904
SELL2839,Ashok Rane,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,58.29,3.8,292,Yes,1,ashok.rane40@outlook.com,7526465185
SELL2840,Ashok Salunkhe,Bhopal,TT Nagar,23.2333,77.4333,Green Chillies,59.51,4.3,267,Yes,0,ashok.salunkhe78@outlook.com,9549113930
SELL2841,Ganesh Rathod,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,35.94,3.1,149,No,0,ganesh.rathod41@gmail.com,7979846746
SELL2842,Mahesh Yadav,Chennai,T. Nagar,13.0418,80.2332,Onions,42.67,2.8,161,Yes,4,mahesh.yadav82@yahoo.in,7911267722
SELL2843,Deepak Jadhav,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,22.29,3.0,462,No,3,deepak.jadhav69@gmail.com,8370330154
SELL2844,Santosh Gaikwad,Hyderabad,Gachibowli,17.4448,78.3498,Ginger,47.41,4.7,477,No,0,santosh.gaikwad95@gmail.com,9586405659
SELL2845,Ravi Kulkarni,Bhopal,TT Nagar,23.2333,77.4333,Green Chillies,15.15,3.2,198,No,0,ravi.kulkarni94@outlook.com,7179988858
SELL2846,Ramesh Rane,Kolkata,Salt Lake,22.5867,88.4173,Onions,26.53,4.2,130,No,3,ramesh.rane32@gmail.com,7828737846
SELL2847,Ramesh Kamble,Delhi,Karol Bagh,28.6518,77.1905,Potatoes,19.14,3.7,321,Yes,1,ramesh.kamble64@yahoo.in,9837739170
SELL2848,Kiran Kulkarni,Surat,Adajan,21.1702,72.8311,Tomatoes,54.6,4.3,465,Yes,2,kiran.kulkarni89@outlook.com,9272249701
SELL2849,Ajay Shinde,Bhopal,TT Nagar,23.2333,77.4333,Onions,41.8,4.3,396,No,0,ajay.shinde80@yahoo.in,7972049071
SELL2850,Arvind Patil,Bhopal,TT Nagar,23.2333,77.4333,Green Chillies,58.25,4.5,431,No,0,arvind.patil56@gmail.com,8705382268
SELL2851,Shivam More,Ranchi,Lalpur,23.3619,85.338,Garlic,40.62,3.5,343,No,3,shivam.more55@outlook.com,8252872664
SELL2852,Dinesh Joshi,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,58.83,4.3,181,Yes,2,dinesh.joshi15@yahoo.in,7468774749
SELL2853,Kiran Rathod,Pune,Shivaji Nagar,18.53,73.8526,Onions,56.64,3.5,415,Yes,2,kiran.rathod20@gmail.com,9988367785
SELL2854,Ajay Gaikwad,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,45.49,2.6,372,No,4,ajay.gaikwad76@yahoo.in,7501911317
SELL2855,Suresh Joshi,Mumbai,Andheri,19.1197,72.8468,Tomatoes,18.22,3.9,423,No,2,suresh.joshi90@gmail.com,7271243190
SELL2856,Prakash Bhosale,Nagpur,Dharampeth,21.1458,79.0882,Tomatoes,33.71,4.5,452,Yes,0,prakash.bhosale73@gmail.com,9259927486
SELL2857,Ajay Gaikwad,Mumbai,Andheri,19.1197,72.8468,Green Chillies,34.82,2.7,193,No,2,ajay.gaikwad31@outlook.com,8400808398
SELL2858,Vijay Salunkhe,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,46.37,4.6,46,No,2,vijay.salunkhe81@gmail.com,8889218837
SELL2859,Vijay Yadav,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,44.95,4.4,66,Yes,4,vijay.yadav74@yahoo.in,7757357980
SELL2860,Amit Deshmukh,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,31.59,3.7,285,No,3,amit.deshmukh88@gmail.com,8223080772
SELL2861,Suresh Kulkarni,Shimla,Mall Road,31.1048,77.1734,Tomatoes,43.09,3.1,325,Yes,1,suresh.kulkarni53@gmail.com,9552779101
SELL2862,Suresh Rathod,Surat,Adajan,21.1702,72.8311,Potatoes,27.39,4.4,472,No,2,suresh.rathod82@yahoo.in,7979964152
SELL2863,Sunil Joshi,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,20.62,4.1,389,No,1,sunil.joshi32@outlook.com,7881513749
SELL2864,Dinesh Deshmukh,Surat,Adajan,21.1702,72.8311,Ginger,25.59,4.9,443,Yes,2,dinesh.deshmukh11@yahoo.in,7367940592
SELL2865,Vijay Yadav,Hyderabad,Gachibowli,17.4448,78.3498,Tomatoes,19.37,4.3,66,Yes,0,vijay.yadav89@gmail.com,7512563816
SELL2866,Ramesh More,Bengaluru,Whitefield,12.9698,77.7499,Ginger,10.2,4.9,489,No,4,ramesh.more79@outlook.com,9853822012
SELL2867,Nitin Yadav,Kolkata,Salt Lake,22.5867,88.4173,Tomatoes,39.93,3.8,59,No,3,nitin.yadav57@outlook.com,9574050921
SELL2868,Kiran More,Patna,Boring Road,25.6127,85.1582,Potatoes,31.91,4.8,126,No,3,kiran.more33@outlook.com,8645062889
SELL2869,Ashok Pawar,Mumbai,Andheri,19.1197,72.8468,Garlic,49.25,5.0,374,No,2,ashok.pawar79@outlook.com,9283551519
SELL2870,Dinesh Rathod,Kolkata,Salt Lake,22.5867,88.4173,Tomatoes,44.25,2.7,82,Yes,3,dinesh.rathod68@gmail.com,9295541525
SELL2871,Nitin Naik,Pune,Shivaji Nagar,18.53,73.8526,Green Chillies,27.46,3.1,345,No,2,nitin.naik57@yahoo.in,7155203375
SELL2872,Santosh More,Hyderabad,Gachibowli,17.4448,78.3498,Ginger,21.93,3.7,332,Yes,0,santosh.more35@gmail.com,8880303239
SELL2873,Arvind Shinde,Delhi,Karol Bagh,28.6518,77.1905,Onions,59.68,3.6,338,No,1,arvind.shinde26@outlook.com,9156455580
SELL2874,Rajesh Naik,Delhi,Karol Bagh,28.6518,77.1905,Onions,28.35,3.4,200,Yes,1,rajesh.naik38@gmail.com,9896946459
SELL2875,Deepak Kamble,Ranchi,Lalpur,23.3619,85.338,Garlic,51.49,3.8,335,Yes,3,deepak.kamble17@outlook.com,8481811047
SELL2876,Mahesh Rane,Surat,Adajan,21.1702,72.8311,Tomatoes,57.33,4.0,105,Yes,2,mahesh.rane33@gmail.com,7670935926
SELL2877,Rajesh Naik,Guwahati,Dispur,26.1445,91.7362,Onions,50.72,4.7,433,Yes,3,rajesh.naik39@outlook.com,8684709775
SELL2878,Ajay Kulkarni,Guwahati,Dispur,26.1445,91.7362,Tomatoes,38.12,2.8,149,Yes,3,ajay.kulkarni77@gmail.com,8364808382
SELL2879,Amit Deshmukh,Mumbai,Andheri,19.1197,72.8468,Tomatoes,17.02,2.8,306,No,2,amit.deshmukh36@gmail.com,8573072718
SELL2880,Suresh Kulkarni,Indore,Vijay Nagar,22.75,75.892,Potatoes,25.48,3.0,305,No,0,suresh.kulkarni18@gmail.com,8774936544
SELL2881,Anil Chavan,Mumbai,Andheri,19.1197,72.8468,Garlic,35.59,2.6,198,No,2,anil.chavan99@yahoo.in,7379887776
SELL2882,Amit Gaikwad,Delhi,Karol Bagh,28.6518,77.1905,Green Chillies,26.76,3.8,21,Yes,1,amit.gaikwad29@yahoo.in,8926937580
SELL2883,Prakash Shinde,Mumbai,Andheri,19.1197,72.8468,Garlic,20.86,4.3,339,No,2,prakash.shinde71@yahoo.in,7241070559
SELL2884,Rajesh Joshi,Delhi,Karol Bagh,28.6518,77.1905,Ginger,22.02,3.8,193,Yes,1,rajesh.joshi14@yahoo.in,9926520444
SELL2885,Ramesh Kulkarni,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Potatoes,20.19,4.3,71,No,4,ramesh.kulkarni10@outlook.com,9677179414
SELL2886,Anil Jadhav,Indore,Vijay Nagar,22.75,75.892,Garlic,44.31,4.9,244,Yes,0,anil.jadhav93@gmail.com,9332945536
SELL2887,Shivam Salunkhe,Chandigarh,Sector 17,30.741,76.7682,Onions,49.27,2.6,232,Yes,1,shivam.salunkhe54@outlook.com,8630758793
SELL2888,Vijay Bhosale,Guwahati,Dispur,26.1445,91.7362,Tomatoes,46.28,3.2,120,Yes,3,vijay.bhosale11@yahoo.in,9896539580
SELL2889,Nitin Rane,Bengaluru,Whitefield,12.9698,77.7499,Tomatoes,58.25,2.9,470,Yes,4,nitin.rane27@outlook.com,8257702662
SELL2890,Rajesh Naik,Patna,Boring Road,25.6127,85.1582,Garlic,19.3,4.0,470,No,3,rajesh.naik72@yahoo.in,9275078938
SELL2891,Amit Thakur,Bhopal,TT Nagar,23.2333,77.4333,Tomatoes,41.74,4.6,324,Yes,0,amit.thakur90@yahoo.in,8336305096
SELL2892,Ashok Gaikwad,Kolkata,Salt Lake,22.5867,88.4173,Tomatoes,49.39,3.3,30,No,3,ashok.gaikwad35@outlook.com,9845714039
SELL2893,Anil Sawant,Ranchi,Lalpur,23.3619,85.338,Tomatoes,14.93,3.8,124,No,3,anil.sawant82@yahoo.in,9666028891
SELL2894,Vijay Rane,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Onions,12.0,3.9,219,Yes,4,vijay.rane94@gmail.com,7743053114
SELL2895,Deepak Pawar,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,12.33,4.2,445,No,2,deepak.pawar75@yahoo.in,8786328728
SELL2896,Ajay Pawar,Surat,Adajan,21.1702,72.8311,Onions,59.84,4.5,176,Yes,2,ajay.pawar71@yahoo.in,7464384851
SELL2897,Deepak Chavan,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,21.38,3.3,335,No,0,deepak.chavan36@gmail.com,8322628424
SELL2898,Santosh Thakur,Lucknow,Hazratganj,26.8505,80.9467,Onions,51.8,2.9,391,No,1,santosh.thakur75@outlook.com,9939790311
SELL2899,Deepak Bhosale,Patna,Boring Road,25.6127,85.1582,Onions,36.46,2.6,136,Yes,3,deepak.bhosale60@outlook.com,8675629728
SELL2900,Prakash Kulkarni,Guwahati,Dispur,26.1445,91.7362,Garlic,12.89,3.1,474,Yes,3,prakash.kulkarni45@yahoo.in,7753064072
SELL2901,Ravi Deshmukh,Delhi,Karol Bagh,28.6518,77.1905,Potatoes,54.22,3.1,336,No,1,ravi.deshmukh82@gmail.com,8961856777
